Decade,County,Adalia.bipunctata,Anatis.labiculata,Anatis.mali,Anisosticta.bitriangularis,Brachiacantha.ursina,Chilocorus.stigma,Coccinella.novemnotata,Coccinella.septempunctata,Coccinella.transversoguttata,Coccinella.trifasciata,Coccinella.undecimpunctata,Coleomegilla.maculata,Cycloneda.munda,Harmonia.axyridis,Hippodamia.convergens,Hippodamia.glacialis,Hippodamia.parenthesis,Hippodamia.quindecimmaculata,Hippodamia.tredecimpunctata,Hippodamia.variegata,Hyperaspis.undulata,Mulsantina.luteodorsa,Mulsantina.picta,Myzia.pullata,Neoharmonia.venusta,Olla.v-nigrum,Propylea.quatuordecimpunctata,Psyllobora.vigintimaculata,Totalcount,Population,Area,Urban_pop,Density,Prop_urban,Agriculture,Developed,Forest,Nontarget,Ag_change,Dev_change,For_change,Nont_Change,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,Regions,Decade30,Invasion,Totalinvasive,Totalnative,Propinvasive
2000,Athens,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,62223,508.5384,36873,122.3565418,0.592594378,25.08546605,4.019294029,69.71660814,1.178631781,-0.55477599,0.239697075,0.271531136,0.043547779,ATH,28,ATHENS,10,39009,64757,62223,59549,S,1120,580,39.557,39.179,-81.721,-82.299,508.54,11,-82.0452705,39.33367163,AP,1980-2000,4Pquat,2,3,0.4
2000,Auglaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46611,401.7193,27508,116.0287793,0.590161121,85.78925821,4.755870724,8.009863888,1.445007178,-0.277723525,0.2657932,-0.024612004,0.036542329,AUG,30,WAPAKONETA,7,39011,45949,46611,44585,N,1105,780,40.687,40.354,-83.879,-84.457,402.02,13,-84.22180919,40.56095109,WLEB,1980-2000,3Haxyridis,0,0,0
2000,Auglaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46611,401.7193,27508,116.0287793,0.590161121,85.78925821,4.755870724,8.009863888,1.445007178,-0.277723525,0.2657932,-0.024612004,0.036542329,AUG,30,WAPAKONETA,7,39011,45949,46611,44585,N,1105,780,40.687,40.354,-83.879,-84.457,402.02,13,-84.22180919,40.56095109,WLEB,1980-2000,4Pquat,0,0,0
2000,Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108473,406.882,79598,266.5957206,0.733804726,79.70354028,9.87760362,9.254026901,1.164829203,-0.47176272,0.468925337,-0.052326225,0.055163608,ALL,22,LIMA,1,39003,106331,108473,109755,N,1070,750,40.921,40.642,-83.879,-84.398,406.65,4,-84.10585479,40.77154007,WLEB,1980-2000,3Haxyridis,0,0,0
2000,Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108473,406.882,79598,266.5957206,0.733804726,79.70354028,9.87760362,9.254026901,1.164829203,-0.47176272,0.468925337,-0.052326225,0.055163608,ALL,22,LIMA,1,39003,106331,108473,109755,N,1070,750,40.921,40.642,-83.879,-84.398,406.65,4,-84.10585479,40.77154007,WLEB,1980-2000,4Pquat,0,0,0
2000,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897,421.8596,2706,35.31269645,0.181647312,29.55663571,2.103525567,66.36685502,1.972983694,-0.572457212,0.208583541,0.320374815,0.043498856,MRG,52,MCCONNELSVILLE,10,39115,15054,14897,14194,S,1160,620,39.771,39.449,-81.586,-82.081,421.62,72,-81.85292629,39.62025138,AP,1980-2000,3Haxyridis,0,0,0
2000,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897,421.8596,2706,35.31269645,0.181647312,29.55663571,2.103525567,66.36685502,1.972983694,-0.572457212,0.208583541,0.320374815,0.043498856,MRG,52,MCCONNELSVILLE,10,39115,15054,14897,14194,S,1160,620,39.771,39.449,-81.586,-82.081,421.62,72,-81.85292629,39.62025138,AP,1980-2000,4Pquat,0,0,0
2000,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39188,423.0529,13150,92.6314416,0.335561907,81.67575022,4.18775373,13.17119788,0.965298173,-0.297829244,0.244804526,0.017886136,0.035138582,WIL,76,BRYAN,2,39171,37642,39188,36956,N,1090,675,41.707,41.425,-84.341,-84.807,423.13,36,-84.5875141,41.56071091,WLEB,1980-2000,3Haxyridis,0,0,0
2000,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39188,423.0529,13150,92.6314416,0.335561907,81.67575022,4.18775373,13.17119788,0.965298173,-0.297829244,0.244804526,0.017886136,0.035138582,WIL,76,BRYAN,2,39171,37642,39188,36956,N,1090,675,41.707,41.425,-84.341,-84.807,423.13,36,-84.5875141,41.56071091,WLEB,1980-2000,4Pquat,0,0,0
2000,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121065,620.5421,81787,195.0955463,0.675562714,86.83487378,7.092686024,4.957122971,1.115317223,-0.444820468,0.406452015,0.002464413,0.035904039,WOO,77,BOWLING GREEN,2,39173,125488,121065,113269,N,785,575,41.62,41.165,-83.414,-83.885,620.65,37,-83.62311274,41.3616828,WLEB,1980-2000,3Haxyridis,3,0,1
2000,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121065,620.5421,81787,195.0955463,0.675562714,86.83487378,7.092686024,4.957122971,1.115317223,-0.444820468,0.406452015,0.002464413,0.035904039,WOO,77,BOWLING GREEN,2,39173,125488,121065,113269,N,785,575,41.62,41.165,-83.414,-83.885,620.65,37,-83.62311274,41.3616828,WLEB,1980-2000,4Pquat,3,0,1
2000,Franklin,0,0,0,0,0,0,0,3,0,0,0,2,21,76,0,1,2,0,0,2,8,0,0,0,0,0,0,5,120,1068978,543.3235,1049003,1967.47978,0.981313928,36.58250413,49.2050108,12.26444602,1.948039048,-0.736955848,0.8447393,-0.158306654,0.050523203,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,IOTP,1980-2000,3Haxyridis,81,39,0.675
2000,Franklin,0,0,0,0,0,0,0,3,0,0,0,2,21,76,0,1,2,0,0,2,8,0,0,0,0,0,0,5,120,1068978,543.3235,1049003,1967.47978,0.981313928,36.58250413,49.2050108,12.26444602,1.948039048,-0.736955848,0.8447393,-0.158306654,0.050523203,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,IOTP,1980-2000,4Pquat,81,39,0.675
2000,Delaware,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,109989,455.9749,74712,241.2172249,0.679267927,67.04121337,8.912286091,20.55640901,3.490091523,-0.583195384,0.633773992,-0.098276612,0.047698004,DEL,79,DELAWARE,6,39041,174214,109989,66929,N,1250,760,40.444,40.125,-82.744,-83.251,457.59,39,-83.00482404,40.27837211,IOTP,1980-2000,3Haxyridis,3,4,0.428571429
2000,Delaware,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,109989,455.9749,74712,241.2172249,0.679267927,67.04121337,8.912286091,20.55640901,3.490091523,-0.583195384,0.633773992,-0.098276612,0.047698004,DEL,79,DELAWARE,6,39041,174214,109989,66929,N,1250,760,40.444,40.125,-82.744,-83.251,457.59,39,-83.00482404,40.27837211,IOTP,1980-2000,4Pquat,3,4,0.428571429
2000,Cuyahoga,0,0,0,0,0,0,0,4,0,0,0,1,3,23,0,0,0,0,0,4,48,0,0,0,0,0,0,9,92,1393978,1245.559,1383400,1119.158546,0.992411645,6.095880525,65.9949521,26.60019,1.308977372,-0.286469843,0.689457303,-0.425370406,0.022382945,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,LEGP,1980-2000,3Haxyridis,31,61,0.336956522
2000,Cuyahoga,0,0,0,0,0,0,0,4,0,0,0,1,3,23,0,0,0,0,0,4,48,0,0,0,0,0,0,9,92,1393978,1245.559,1383400,1119.158546,0.992411645,6.095880525,65.9949521,26.60019,1.308977372,-0.286469843,0.689457303,-0.425370406,0.022382945,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,LEGP,1980-2000,4Pquat,31,61,0.336956522
2000,Darke,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53309,600.2874,18268,88.80579536,0.342681348,90.33156054,3.434723538,5.863225799,0.370490121,-0.278212381,0.235623902,0.016403607,0.026184871,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,IOTP,1980-2000,3Haxyridis,2,1,0.666666667
2000,Darke,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53309,600.2874,18268,88.80579536,0.342681348,90.33156054,3.434723538,5.863225799,0.370490121,-0.278212381,0.235623902,0.016403607,0.026184871,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,IOTP,1980-2000,4Pquat,2,1,0.666666667
2000,Coshocton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,36655,567.5753,14992,64.5817392,0.409002865,39.52351854,3.337214614,54.95717568,2.182091162,-0.471920354,0.200763753,0.26422822,0.006928381,COS,70,COSHOCTON,5,39031,36901,36655,35427,N,1300,720,40.457,40.15,-81.615,-82.197,567.49,30,-81.92007555,40.30164045,AP,1980-2000,3Haxyridis,0,2,0
2000,Coshocton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,36655,567.5753,14992,64.5817392,0.409002865,39.52351854,3.337214614,54.95717568,2.182091162,-0.471920354,0.200763753,0.26422822,0.006928381,COS,70,COSHOCTON,5,39031,36901,36655,35427,N,1300,720,40.457,40.15,-81.615,-82.197,567.49,30,-81.92007555,40.30164045,AP,1980-2000,4Pquat,0,2,0
2000,Clark,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,7,14,144742,403.5607,110845,358.6622781,0.765810891,76.05481605,11.97811405,10.24664337,1.720426539,-0.367059732,0.29116999,0.019197278,0.056692465,CLA,38,SPRINGFIELD,7,39023,138333,144742,147548,S,1300,820,40.041,39.769,-83.519,-84.054,401.41,22,-83.78417313,39.91660854,IOTP,1980-2000,3Haxyridis,6,8,0.428571429
2000,Clark,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,7,14,144742,403.5607,110845,358.6622781,0.765810891,76.05481605,11.97811405,10.24664337,1.720426539,-0.367059732,0.29116999,0.019197278,0.056692465,CLA,38,SPRINGFIELD,7,39023,138333,144742,147548,S,1300,820,40.041,39.769,-83.519,-84.054,401.41,22,-83.78417313,39.91660854,IOTP,1980-2000,4Pquat,6,8,0.428571429
2000,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,332807,470.2006,294608,707.7979058,0.885221765,56.58476985,21.2140486,20.93194805,1.269233493,-0.764353068,0.676990968,0.05321374,0.034148359,BUT,17,HAMILTON,8,39017,368130,332807,291479,S,1050,530,39.59,39.291,-84.331,-84.82,469.99,84,-84.57579812,39.43852735,IOTP,1980-2000,3Haxyridis,2,0,1
2000,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,332807,470.2006,294608,707.7979058,0.885221765,56.58476985,21.2140486,20.93194805,1.269233493,-0.764353068,0.676990968,0.05321374,0.034148359,BUT,17,HAMILTON,8,39017,368130,332807,291479,S,1050,530,39.59,39.291,-84.331,-84.82,469.99,84,-84.57579812,39.43852735,IOTP,1980-2000,4Pquat,2,0,1
2000,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28836,399.0075,8820,72.26931825,0.305867665,39.29197037,3.36720102,55.33977974,2.001048873,-0.339365617,0.234908475,0.053926831,0.050530311,CAR,83,CARROLLTON,11,39019,28836,28836,26521,N,1380,900,40.73,40.424,-80.86,-81.322,398.92,19,-81.08995781,40.57953071,AP,1980-2000,3Haxyridis,0,0,0
2000,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28836,399.0075,8820,72.26931825,0.305867665,39.29197037,3.36720102,55.33977974,2.001048873,-0.339365617,0.234908475,0.053926831,0.050530311,CAR,83,CARROLLTON,11,39019,28836,28836,26521,N,1380,900,40.73,40.424,-80.86,-81.322,398.92,19,-81.08995781,40.57953071,AP,1980-2000,4Pquat,0,0,0
2000,Belmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70226,541.3895,36881,129.7143738,0.525175861,35.03297384,5.39129409,56.85846982,2.717262252,-0.442107942,0.233947404,0.111318528,0.09684201,BEL,31,SAINT CLAIRSVILLE,11,39013,70400,70226,71074,S,1380,620,40.173,39.849,-80.702,-81.238,542.03,14,-80.98844148,40.01573563,AP,1980-2000,3Haxyridis,0,0,0
2000,Belmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70226,541.3895,36881,129.7143738,0.525175861,35.03297384,5.39129409,56.85846982,2.717262252,-0.442107942,0.233947404,0.111318528,0.09684201,BEL,31,SAINT CLAIRSVILLE,11,39013,70400,70226,71074,S,1380,620,40.173,39.849,-80.702,-81.238,542.03,14,-80.98844148,40.01573563,AP,1980-2000,4Pquat,0,0,0
2000,Ashland,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52523,426.8462,24136,123.0490045,0.459532015,61.30221807,3.778391461,33.75159107,1.167799388,-0.30057323,0.255965015,0.029423405,0.01518481,ASD,24,ASHLAND,3,39005,53139,52523,47507,N,1400,920,41.067,40.555,-82.124,-82.438,426.68,6,-82.27069362,40.84582808,LEGP,1980-2000,3Haxyridis,7,0,1
2000,Ashland,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52523,426.8462,24136,123.0490045,0.459532015,61.30221807,3.778391461,33.75159107,1.167799388,-0.30057323,0.255965015,0.029423405,0.01518481,ASD,24,ASHLAND,3,39005,53139,52523,47507,N,1400,920,41.067,40.555,-82.124,-82.438,426.68,6,-82.27069362,40.84582808,LEGP,1980-2000,4Pquat,7,0,1
2000,Morrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31628,407.3566,3452,77.64204631,0.109143797,72.79834626,2.553641698,24.00936273,0.638649312,-0.332967381,0.222196918,0.096105175,0.014665287,MRW,53,MOUNT GILEAD,6,39117,34827,31628,27749,N,1480,910,40.714,40.345,-82.623,-83.022,407.19,73,-82.79411522,40.52397039,IOTP,1980-2000,3Haxyridis,1,0,1
2000,Morrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31628,407.3566,3452,77.64204631,0.109143797,72.79834626,2.553641698,24.00936273,0.638649312,-0.332967381,0.222196918,0.096105175,0.014665287,MRW,53,MOUNT GILEAD,6,39117,34827,31628,27749,N,1480,910,40.714,40.345,-82.623,-83.022,407.19,73,-82.79411522,40.52397039,IOTP,1980-2000,4Pquat,1,0,1
2000,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27330,585.7864,2774,46.65523133,0.101500183,37.22255439,2.313316456,59.35985318,1.104275974,-0.472628362,0.178021429,0.23272606,0.061880872,ADA,20,WEST UNION,9,39001,28550,27330,25371,S,1280,480,39.056,38.599,-83.267,-83.706,586.28,2,-83.47218731,38.84528081,AP,1980-2000,3Haxyridis,0,0,0
2000,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27330,585.7864,2774,46.65523133,0.101500183,37.22255439,2.313316456,59.35985318,1.104275974,-0.472628362,0.178021429,0.23272606,0.061880872,ADA,20,WEST UNION,9,39001,28550,27330,25371,S,1280,480,39.056,38.599,-83.267,-83.706,586.28,2,-83.47218731,38.84528081,AP,1980-2000,4Pquat,0,0,0
2000,Wyandot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22908,407.6225,10045,56.19905673,0.438493103,86.45136552,2.780902695,9.398928951,1.368802832,-0.320481661,0.236580682,0.023092565,0.060808414,WYA,55,UPPER SANDUSKY,1,39175,22615,22908,22254,N,980,710,40.995,40.686,-83.11,-83.517,407.62,40,-83.30442772,40.84228502,WLEB,1980-2000,3Haxyridis,0,0,0
2000,Wyandot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22908,407.6225,10045,56.19905673,0.438493103,86.45136552,2.780902695,9.398928951,1.368802832,-0.320481661,0.236580682,0.023092565,0.060808414,WYA,55,UPPER SANDUSKY,1,39175,22615,22908,22254,N,980,710,40.995,40.686,-83.11,-83.517,407.62,40,-83.30442772,40.84228502,WLEB,1980-2000,4Pquat,0,0,0
2000,Fulton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42084,407.3217,18132,103.3188264,0.430852581,88.38400066,3.895219349,7.187450107,0.533329878,-0.331458383,0.272125786,0.037102907,0.02222969,FUL,58,WAUSEON,2,39051,42698,42084,38498,N,860,650,41.721,41.485,-83.877,-84.4,407.18,44,-84.13009396,41.60187038,WLEB,1980-2000,3Haxyridis,0,0,0
2000,Fulton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42084,407.3217,18132,103.3188264,0.430852581,88.38400066,3.895219349,7.187450107,0.533329878,-0.331458383,0.272125786,0.037102907,0.02222969,FUL,58,WAUSEON,2,39051,42698,42084,38498,N,860,650,41.721,41.485,-83.877,-84.4,407.18,44,-84.13009396,41.60187038,WLEB,1980-2000,4Pquat,0,0,0
2000,Erie,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,79551,626.146,58651,127.0486436,0.737275459,63.3661958,10.47371986,20.53265488,5.627429458,-0.455032128,0.403248462,-0.065981498,0.117765164,ERI,80,SANDUSKY,3,39043,77079,79551,76779,N,890,545,41.617,41.283,-82.341,-82.902,258.46,101,-82.61996528,41.36468841,WLEB,1980-2000,3Haxyridis,3,7,0.3
2000,Erie,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,79551,626.146,58651,127.0486436,0.737275459,63.3661958,10.47371986,20.53265488,5.627429458,-0.455032128,0.403248462,-0.065981498,0.117765164,ERI,80,SANDUSKY,3,39043,77079,79551,76779,N,890,545,41.617,41.283,-82.341,-82.902,258.46,101,-82.61996528,41.36468841,WLEB,1980-2000,4Pquat,3,7,0.3
2000,Geauga,0,0,0,0,2,0,0,1,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,3,1,14,90895,408.2866,33101,222.6254793,0.364167446,29.28003958,7.943147698,58.83841861,3.938394107,-0.276985481,0.509908705,-0.225990536,-0.006932688,GEA,60,CHARDON,12,39055,93389,90895,81129,N,1390,770,41.716,41.346,-81.002,-81.393,408.43,46,-81.17874625,41.4995061,LEGP,1980-2000,3Haxyridis,7,7,0.5
2000,Geauga,0,0,0,0,2,0,0,1,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,3,1,14,90895,408.2866,33101,222.6254793,0.364167446,29.28003958,7.943147698,58.83841861,3.938394107,-0.276985481,0.509908705,-0.225990536,-0.006932688,GEA,60,CHARDON,12,39055,93389,90895,81129,N,1390,770,41.716,41.346,-81.002,-81.393,408.43,46,-81.17874625,41.4995061,LEGP,1980-2000,4Pquat,7,7,0.5
2000,Clermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177977,457.6716,127103,388.8749051,0.714154076,41.83782474,10.61598372,45.77117929,1.775012246,-0.741576073,0.382710902,0.317321239,0.041543932,CLE,39,BATAVIA,8,39025,197363,177977,150187,S,970,460,39.272,38.772,-83.992,-84.321,459.66,23,-84.15180524,39.04730051,IOTP,1980-2000,3Haxyridis,0,0,0
2000,Clermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177977,457.6716,127103,388.8749051,0.714154076,41.83782474,10.61598372,45.77117929,1.775012246,-0.741576073,0.382710902,0.317321239,0.041543932,CLE,39,BATAVIA,8,39025,197363,177977,150187,S,970,460,39.272,38.772,-83.992,-84.321,459.66,23,-84.15180524,39.04730051,IOTP,1980-2000,4Pquat,0,0,0
2000,Ashtabula,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,3,0,0,0,0,0,3,2,14,102728,1368.467,55900,75.06794099,0.54415544,37.69908591,5.665997942,52.31664492,4.318271236,-0.25964473,0.261927438,0.00584715,-0.008129857,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,LEGP,1980-2000,3Haxyridis,5,9,0.357142857
2000,Ashtabula,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,3,0,0,0,0,0,3,2,14,102728,1368.467,55900,75.06794099,0.54415544,37.69908591,5.665997942,52.31664492,4.318271236,-0.25964473,0.261927438,0.00584715,-0.008129857,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,LEGP,1980-2000,4Pquat,5,9,0.357142857
2000,Gallia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31069,471.1349,7151,65.94501914,0.230165116,30.60473039,3.122125729,64.36836619,1.904777697,-0.418954994,0.219357277,0.110005216,0.089592501,GAL,59,GALLIPOLIS,10,39053,30934,31069,30954,S,1040,480,39.036,38.582,-82.096,-82.584,471.28,45,-82.31718015,38.82466529,AP,1980-2000,3Haxyridis,0,0,0
2000,Gallia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31069,471.1349,7151,65.94501914,0.230165116,30.60473039,3.122125729,64.36836619,1.904777697,-0.418954994,0.219357277,0.110005216,0.089592501,GAL,59,GALLIPOLIS,10,39053,30934,31069,30954,S,1040,480,39.036,38.582,-82.096,-82.584,471.28,45,-82.31718015,38.82466529,AP,1980-2000,4Pquat,0,0,0
2010,Fayette,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,29030,407.015,NA,71.32415267,NA,89.66241776,4.994618275,4.965105153,0.377858818,-0.234886256,0.193857394,0.030242467,0.010786395,FAY,57,WASHINGTON COURT HOUSE,6,39047,29030,28433,27466,S,1130,800,39.717,39.376,-83.255,-83.67,407.05,42,-83.45614827,39.55975027,IOTP,2010-2018,4Pquat,7,19,0.269230769
2010,Franklin,0,0,0,0,4,0,0,0,0,0,0,2,4,27,0,0,1,0,0,0,0,0,0,0,0,0,7,52,97,1163414,543.5082,NA,2140.563841,NA,29.21294565,57.65240379,10.68137948,2.453271079,-0.736955848,0.8447393,-0.158306654,0.050523203,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,IOTP,2010-2018,4Pquat,34,63,0.350515464
2010,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,146156,508.5615,NA,287.3910038,NA,62.80333857,10.65241382,25.06177539,1.482472219,-0.443364765,0.330815667,0.081595685,0.030953412,FAI,56,LANCASTER,5,39045,146156,122759,103461,S,1240,750,39.941,39.554,-82.366,-82.844,508.54,41,-82.63062678,39.75150147,AP,2010-2018,4Pquat,3,0,1
2010,Columbiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,107841,534.6887,NA,201.6893194,NA,41.52746142,10.12028796,46.11708216,2.235168463,-0.41555211,0.275988245,0.112642646,0.026921218,COL,69,LISBON,11,39029,107841,112075,108276,N,1440,660,40.931,40.581,-80.518,-81.088,534.79,27,-80.77728502,40.76840629,LEGP,2010-2018,4Pquat,1,3,0.25
2010,Coshocton,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,13,24,36901,567.4829,NA,65.02574791,NA,34.804315,5.344852146,57.59945789,2.25137497,-0.471920354,0.200763753,0.26422822,0.006928381,COS,70,COSHOCTON,5,39031,36901,36655,35427,N,1300,720,40.457,40.15,-81.615,-82.197,567.49,30,-81.92007555,40.30164045,AP,2010-2018,4Pquat,6,18,0.25
2010,Clinton,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42040,412.2949,NA,101.9658502,NA,79.17546075,6.342307622,13.81546834,0.666763296,-0.450001786,0.218442456,0.218893375,0.012665955,CLI,67,WILMINGTON,8,39027,42040,40543,35415,S,1190,790,39.57,39.222,-83.578,-84.008,412.44,25,-83.80855326,39.41491049,IOTP,2010-2018,4Pquat,3,0,1
2010,Auglaize,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,45949,401.9055,NA,114.3278706,NA,83.01202297,7.413802722,7.763743847,1.810430465,-0.277723525,0.2657932,-0.024612004,0.036542329,AUG,30,WAPAKONETA,7,39011,45949,46611,44585,N,1105,780,40.687,40.354,-83.879,-84.457,402.02,13,-84.22180919,40.56095109,WLEB,2010-2018,4Pquat,2,4,0.333333333
