County,Num,Name,Genus,Species,Subspecies,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,HDecade,Decade30,Invasion,Museum,Source,Notes,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,YearGroup
Stark,5179,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5182,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5051,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  499 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4956,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  897 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4240,Brachiacantha ursina,Brachiacantha,ursina,,LEGP,Rural,"8595 R. Woodland SW, Navarre, Ohio",40.708626; -81.536405,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  521 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5095,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4975,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4894,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  392 garden diff location,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4487,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,"5428 Horn Ave, Louisville, Ohio",40.851265; -81.269008,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  511 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4893,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  391 garden diff location,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5101,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4899,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"8595 R. Woodland SW, Navarre, Ohio",40.708626; -81.536405,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  521 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5262,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5261,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2388,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Canton,,,,29-Nov-11,2011,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5178,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2478,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,Canton,,,,13-Jun-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4852,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4858,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.781389; -81.502982,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  108 garden diff location,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5177,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5097,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5098,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4891,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  335 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4373,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,"7375 Akron Ave NW, Canal Fulton, OH",40.889147; -81.547048,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1003 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2471,Hippodamia variegata,Hippodamia,variegata,,LEGP,Rural,Navarre,,,,23-Sep-10,2010,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2475,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,Canton,,,,11-Sep-11,2011,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2389,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Canton,,,,27-Nov-11,2011,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5263,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5096,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2303,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,Canton,,,,10-Aug-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2301,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,Canton,,,,11-Sep-11,2011,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5175,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5093,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4851,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5099,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4731,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"4186 Daphne Circle NW, Massilon, Ohio",40.841989; -81.517531,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  60 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4976,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"6916 Edison St. NE, Hartville, Ohio",40.951531; -81.233139,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  47 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5090,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4400,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,"6916 Edison St. NE, Hartville, Ohio",40.951531; -81.233139,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  47 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5265,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4890,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"6390 Erie Ave. NW, Canal Fulton, Ohio",40.875525; -81.578683,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  299 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5094,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4368,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  392 garden diff location,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2418,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Canton,,,,13-Jun-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5092,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4401,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  18 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4889,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"6390 Erie Ave. NW, Canal Fulton, Ohio",40.875525; -81.578683,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  299 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5091,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,5332,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"5200 Aspenwood Cir. NW, North Canton, Ohio",40.874169; -81.444625,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  518 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4732,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"4186 Daphne Circle NW, Massilon, Ohio",40.841989; -81.517531,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  60 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,2421,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Canton,,,,8-May-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Stark,4486,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,"5464 Horn Ave, Louisville, Ohio",40.851825; -81.26898,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  502 ,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,2016
Summit,4885,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Urban,"2633 Hudson-Aurora Rd, Hudson, Ohio",41.260389; -81.412403,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  25 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4480,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  423 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,2412,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Ravenna,,,,22-Sep-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,5047,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  424 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,147,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,Twinsburg,,,,10-Jun-31,1931,1930,1930-1934,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,1938
Summit,5341,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"1313 Mockingbird Tr., Stow, Ohio",41.180911; -81.460614,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  430 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4457,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,"1112 Eastwood Ave, Tallmadge, Ohio",41.083197; -81.401128,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  249 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4520,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,"2215 W Bath Rd, Akron, OH",41.163591; -81.582076,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  993 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4949,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Urban,"4900 State Rd, Peninsula, OH",41.20298; -81.496788,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1045 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4316,Coccinella septempunctata,Coccinella,septempunctata,,LEGP,Urban,"192 Durward, Akron, Ohio",41.118997; -81.602453,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  327 garden diff location,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4518,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,"970 N Hamtown Rd, Akron, OH",41.162109; -81.667564,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  974 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,3651,Cycloneda munda,Cycloneda,munda,,LEGP,Urban,"Summit Co., OH",,,,14-Jun-60,1960,1960,1960-1964,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550757,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,1970
Summit,149,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,Twinsburg,,,,10-Jun-31,1931,1930,1930-1934,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,1938
Summit,5271,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"418 Merriman Rd, Akron, OH",41.103514; -81.542438,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  976 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
Summit,4459,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,"554 Clifford Ave, Akron, Ohio",41.047667; -81.507683,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  263 ,SUM,34,AKRON,4,39153,541781,542899,514990,N,1320,610,41.352,40.906,-81.391,-81.69,420.01,17,-81.53227807,41.12581329,2016
